,timestamp,minute,created_at,province,location_name,api_location,weather_main,weather_description,main.temp,main.humidity,wind.speed,precipitation,year,month,day,hour
0,2025-05-13T10:45:00.825Z,45,2025-05-13T04:03:00.815Z,Bangkok,Satitram Alumni,Bang Kapi,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
1,2025-05-13T10:45:01.907Z,45,2025-05-13T04:03:01.907Z,Bangkok,Ramkhamhaeng University,Bang Kapi,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
2,2025-05-13T10:45:02.787Z,45,2025-05-13T04:03:02.787Z,Bangkok,Rajamangala National Stadium,Bang Kapi,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
3,2025-05-13T10:45:03.576Z,45,2025-05-13T04:03:03.576Z,Bangkok,Ramkhamhaeng Hospital,Bang Kapi,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
4,2025-05-13T10:45:04.060Z,45,2025-05-13T04:03:04.060Z,Bangkok,Hua Mak Police Station,Bang Kapi,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
5,2025-05-13T10:45:04.450Z,45,2025-05-13T04:03:04.450Z,Bangkok,Bang Kapi District Office,Bang Kapi,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
6,2025-05-13T10:45:05.139Z,45,2025-05-13T04:03:05.139Z,Bangkok,The Mall Bangkapi,Bang Kapi,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
7,2025-05-13T10:45:05.742Z,45,2025-05-13T04:03:05.742Z,Bangkok,Tawanna Market,Bang Kapi,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
8,2025-05-13T10:45:06.441Z,45,2025-05-13T04:03:06.441Z,Bangkok,Big C Huamark,Suan Luang,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
9,2025-05-13T10:45:07.013Z,45,2025-05-13T04:03:07.013Z,Bangkok,Makro Ladprao,Wang Thonglang,Clouds,overcast clouds,29.639999389648438,77,2.609999895095825,0,2025,5,13,10
10,2025-05-13T10:45:07.648Z,45,2025-05-13T04:03:07.648Z,Bangkok,Siam Paragon,Pathum Wan,Clouds,overcast clouds,29.6200008392334,75,2.369999885559082,0,2025,5,13,10
11,2025-05-13T10:45:08.275Z,45,2025-05-13T04:03:08.275Z,Bangkok,ICONSIAM,Samphanthawong,Clouds,overcast clouds,29.56999969482422,75,2.5,0,2025,5,13,10
12,2025-05-13T10:45:08.758Z,45,2025-05-13T04:03:08.758Z,Bangkok,HomePro Rama 9,Suan Luang,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
13,2025-05-13T10:45:09.232Z,45,2025-05-13T04:03:09.232Z,Bangkok,The Mall Ramkhamhaeng,Wang Thonglang,Clouds,overcast clouds,29.649999618530273,76,2.5199999809265137,0,2025,5,13,10
14,2025-05-13T10:45:09.823Z,45,2025-05-13T04:03:09.823Z,Bangkok,Healthy Park,Bang Kapi,Clouds,overcast clouds,29.6299991607666,76,2.609999895095825,0,2025,5,13,10
15,2025-05-13T10:15:03.382Z,15,2025-05-13T03:33:03.364Z,Bangkok,Satitram Alumni,Bang Kapi,Clouds,overcast clouds,31.670000076293945,85,2.509999990463257,0,2025,5,13,10
16,2025-05-13T10:15:05.127Z,15,2025-05-13T03:33:05.127Z,Bangkok,Ramkhamhaeng University,Wang Thonglang,Clouds,overcast clouds,31.65999984741211,85,2.509999990463257,0,2025,5,13,10
17,2025-05-13T10:15:07.863Z,15,2025-05-13T03:33:07.863Z,Bangkok,Rajamangala National Stadium,Wang Thonglang,Clouds,overcast clouds,31.65999984741211,85,2.509999990463257,0,2025,5,13,10
18,2025-05-13T10:15:12.396Z,15,2025-05-13T03:33:12.396Z,Bangkok,Ramkhamhaeng Hospital,Bang Kapi,Clouds,overcast clouds,31.68000030517578,85,2.509999990463257,0,2025,5,13,10
19,2025-05-13T10:15:17.595Z,15,2025-05-13T03:33:17.595Z,Bangkok,Hua Mak Police Station,Bang Kapi,Clouds,overcast clouds,31.670000076293945,85,2.509999990463257,0,2025,5,13,10
20,2025-05-13T10:15:21.056Z,15,2025-05-13T03:33:21.056Z,Bangkok,Bang Kapi District Office,Bang Kapi,Clouds,overcast clouds,31.65999984741211,85,2.569999933242798,0,2025,5,13,10
21,2025-05-13T10:15:26.056Z,15,2025-05-13T03:33:26.056Z,Bangkok,The Mall Bangkapi,Bang Kapi,Clouds,overcast clouds,31.639999389648438,85,2.509999990463257,0,2025,5,13,10
22,2025-05-13T10:15:26.938Z,15,2025-05-13T03:33:26.938Z,Bangkok,Tawanna Market,Bang Kapi,Clouds,overcast clouds,31.639999389648438,85,2.509999990463257,0,2025,5,13,10
23,2025-05-13T10:15:27.882Z,15,2025-05-13T03:33:27.882Z,Bangkok,Big C Huamark,Watthana,Clouds,overcast clouds,31.68000030517578,85,2.509999990463257,0,2025,5,13,10
24,2025-05-13T10:15:30.937Z,15,2025-05-13T03:33:30.937Z,Bangkok,Makro Ladprao,Wang Thonglang,Clouds,overcast clouds,31.68000030517578,85,2.4800000190734863,0,2025,5,13,10
25,2025-05-13T10:15:36.076Z,15,2025-05-13T03:33:36.076Z,Bangkok,Siam Paragon,Pathum Wan,Clouds,overcast clouds,31.639999389648438,85,2.3299999237060547,0,2025,5,13,10
26,2025-05-13T10:15:46.444Z,15,2025-05-13T03:33:46.444Z,Bangkok,ICONSIAM,Samphanthawong,Clouds,overcast clouds,31.65999984741211,85,2.4100000858306885,0,2025,5,13,10
27,2025-05-13T10:15:47.261Z,15,2025-05-13T03:33:47.261Z,Bangkok,HomePro Rama 9,Watthana,Clouds,overcast clouds,31.68000030517578,85,2.509999990463257,0,2025,5,13,10
28,2025-05-13T10:15:47.957Z,15,2025-05-13T03:33:47.957Z,Bangkok,The Mall Ramkhamhaeng,Wang Thonglang,Rain,light rain,31.68000030517578,85,2.440000057220459,0.30000001192092896,2025,5,13,10
29,2025-05-13T10:15:48.863Z,15,2025-05-13T03:33:48.863Z,Bangkok,Healthy Park,Bang Kapi,Clouds,overcast clouds,31.68000030517578,85,2.509999990463257,0,2025,5,13,10
30,2025-05-13T10:30:02.736Z,30,2025-05-13T03:48:02.719Z,Bangkok,Satitram Alumni,Bang Kapi,Clouds,overcast clouds,32.220001220703125,83,2.609999895095825,0,2025,5,13,10
31,2025-05-13T10:30:05.869Z,30,2025-05-13T03:48:05.869Z,Bangkok,Ramkhamhaeng University,Bang Kapi,Clouds,overcast clouds,32.209999084472656,83,2.609999895095825,0,2025,5,13,10
32,2025-05-13T10:30:08.191Z,30,2025-05-13T03:48:08.191Z,Bangkok,Rajamangala National Stadium,Bang Kapi,Clouds,overcast clouds,32.209999084472656,83,2.609999895095825,0,2025,5,13,10
33,2025-05-13T10:30:09.861Z,30,2025-05-13T03:48:09.861Z,Bangkok,Ramkhamhaeng Hospital,Bang Kapi,Clouds,overcast clouds,32.22999954223633,83,2.609999895095825,0,2025,5,13,10
34,2025-05-13T10:30:11.767Z,30,2025-05-13T03:48:11.767Z,Bangkok,Hua Mak Police Station,Bang Kapi,Clouds,overcast clouds,32.220001220703125,83,2.609999895095825,0,2025,5,13,10
35,2025-05-13T10:30:14.018Z,30,2025-05-13T03:48:14.018Z,Bangkok,Bang Kapi District Office,Bang Kapi,Clouds,overcast clouds,32.209999084472656,83,2.7100000381469727,0,2025,5,13,10
36,2025-05-13T10:30:17.942Z,30,2025-05-13T03:48:17.942Z,Bangkok,The Mall Bangkapi,Bang Kapi,Clouds,overcast clouds,32.189998626708984,83,2.609999895095825,0,2025,5,13,10
37,2025-05-13T10:30:20.704Z,30,2025-05-13T03:48:20.704Z,Bangkok,Tawanna Market,Bang Kapi,Clouds,overcast clouds,32.189998626708984,83,2.609999895095825,0,2025,5,13,10
38,2025-05-13T10:30:21.939Z,30,2025-05-13T03:48:21.939Z,Bangkok,Big C Huamark,Suan Luang,Clouds,overcast clouds,32.22999954223633,83,2.609999895095825,0,2025,5,13,10
39,2025-05-13T10:30:22.764Z,30,2025-05-13T03:48:22.764Z,Bangkok,Makro Ladprao,Wang Thonglang,Clouds,overcast clouds,32.22999954223633,83,2.609999895095825,0,2025,5,13,10
40,2025-05-13T10:30:24.767Z,30,2025-05-13T03:48:24.766Z,Bangkok,Siam Paragon,Pathum Wan,Clouds,overcast clouds,32.16999816894531,83,2.369999885559082,0,2025,5,13,10
41,2025-05-13T10:30:26.302Z,30,2025-05-13T03:48:26.302Z,Bangkok,ICONSIAM,Samphanthawong,Clouds,overcast clouds,32.209999084472656,75,2.5,0,2025,5,13,10
42,2025-05-13T10:30:28.609Z,30,2025-05-13T03:48:28.609Z,Bangkok,HomePro Rama 9,Suan Luang,Clouds,overcast clouds,32.22999954223633,83,2.609999895095825,0,2025,5,13,10
43,2025-05-13T10:30:29.750Z,30,2025-05-13T03:48:29.750Z,Bangkok,The Mall Ramkhamhaeng,Wang Thonglang,Clouds,overcast clouds,32.22999954223633,84,2.440000057220459,0,2025,5,13,10
44,2025-05-13T10:30:30.691Z,30,2025-05-13T03:48:30.691Z,Bangkok,Healthy Park,Bang Kapi,Clouds,overcast clouds,32.22999954223633,84,2.509999990463257,0,2025,5,13,10
45,2025-05-13T11:30:00.356Z,30,2025-05-13T04:48:00.348Z,Bangkok,Satitram Alumni,Bang Kapi,Clouds,overcast clouds,31.65999984741211,28,3.2799999713897705,0,2025,5,13,11
46,2025-05-13T11:30:01.005Z,30,2025-05-13T04:48:01.005Z,Bangkok,Ramkhamhaeng University,Bang Kapi,Clouds,overcast clouds,31.649999618530273,28,3.2799999713897705,0,2025,5,13,11
47,2025-05-13T11:30:01.586Z,30,2025-05-13T04:48:01.586Z,Bangkok,Rajamangala National Stadium,Bang Kapi,Clouds,overcast clouds,31.649999618530273,28,3.2799999713897705,0,2025,5,13,11
48,2025-05-13T11:30:02.306Z,30,2025-05-13T04:48:02.306Z,Bangkok,Ramkhamhaeng Hospital,Bang Kapi,Clouds,overcast clouds,31.670000076293945,28,2.609999895095825,0,2025,5,13,11
49,2025-05-13T11:30:03.089Z,30,2025-05-13T04:48:03.089Z,Bangkok,Hua Mak Police Station,Bang Kapi,Clouds,overcast clouds,31.65999984741211,28,3.2799999713897705,0,2025,5,13,11
50,2025-05-13T11:30:04.864Z,30,2025-05-13T04:48:04.864Z,Bangkok,Bang Kapi District Office,Bang Kapi,Clouds,overcast clouds,31.68000030517578,28,2.609999895095825,0,2025,5,13,11
51,2025-05-13T11:30:06.150Z,30,2025-05-13T04:48:06.150Z,Bangkok,The Mall Bangkapi,Bang Kapi,Clouds,overcast clouds,31.639999389648438,28,3.2799999713897705,0,2025,5,13,11
52,2025-05-13T11:30:06.711Z,30,2025-05-13T04:48:06.711Z,Bangkok,Tawanna Market,Bang Kapi,Clouds,overcast clouds,31.639999389648438,28,3.2799999713897705,0,2025,5,13,11
53,2025-05-13T11:30:07.978Z,30,2025-05-13T04:48:07.978Z,Bangkok,Big C Huamark,Watthana,Clouds,overcast clouds,31.670000076293945,28,2.609999895095825,0,2025,5,13,11
54,2025-05-13T11:30:08.828Z,30,2025-05-13T04:48:08.828Z,Bangkok,Makro Ladprao,Wang Thonglang,Clouds,overcast clouds,31.670000076293945,28,3.109999895095825,0,2025,5,13,11
55,2025-05-13T11:30:09.822Z,30,2025-05-13T04:48:09.822Z,Bangkok,Siam Paragon,Ratchathewi,Clouds,overcast clouds,31.6200008392334,28,3.630000114440918,0,2025,5,13,11
56,2025-05-13T11:30:10.618Z,30,2025-05-13T04:48:10.618Z,Bangkok,ICONSIAM,Khlong San,Clouds,overcast clouds,31.649999618530273,28,3.9700000286102295,0,2025,5,13,11
57,2025-05-13T11:30:11.173Z,30,2025-05-13T04:48:11.173Z,Bangkok,HomePro Rama 9,Watthana,Clouds,overcast clouds,31.690000534057617,28,3.2799999713897705,0,2025,5,13,11
58,2025-05-13T11:30:11.986Z,30,2025-05-13T04:48:11.986Z,Bangkok,The Mall Ramkhamhaeng,Watthana,Clouds,overcast clouds,31.68000030517578,28,2.5199999809265137,0,2025,5,13,11
59,2025-05-13T11:30:12.479Z,30,2025-05-13T04:48:12.479Z,Bangkok,Healthy Park,Bang Kapi,Clouds,overcast clouds,31.670000076293945,28,3.2799999713897705,0,2025,5,13,11
60,2025-05-13T11:45:00.788Z,45,2025-05-13T05:03:00.774Z,Bangkok,Satitram Alumni,Bang Kapi,Clouds,overcast clouds,28.260000228881836,78,3.2799999713897705,0,2025,5,13,11
61,2025-05-13T11:45:01.307Z,45,2025-05-13T05:03:01.307Z,Bangkok,Ramkhamhaeng University,Bang Kapi,Clouds,overcast clouds,28.260000228881836,78,3.2799999713897705,0,2025,5,13,11
62,2025-05-13T11:45:01.773Z,45,2025-05-13T05:03:01.773Z,Bangkok,Rajamangala National Stadium,Bang Kapi,Clouds,overcast clouds,28.260000228881836,78,3.2799999713897705,0,2025,5,13,11
63,2025-05-13T11:45:02.509Z,45,2025-05-13T05:03:02.509Z,Bangkok,Ramkhamhaeng Hospital,Bang Kapi,Clouds,overcast clouds,25,56,3.2799999713897705,0,2025,5,13,11
64,2025-05-13T11:45:03.042Z,45,2025-05-13T05:03:03.042Z,Bangkok,Hua Mak Police Station,Bang Kapi,Clouds,overcast clouds,28.260000228881836,78,3.2799999713897705,0,2025,5,13,11
65,2025-05-13T11:45:03.520Z,45,2025-05-13T05:03:03.520Z,Bangkok,Bang Kapi District Office,Bang Kapi,Clouds,overcast clouds,28.260000228881836,78,3.200000047683716,0,2025,5,13,11
66,2025-05-13T11:45:03.974Z,45,2025-05-13T05:03:03.974Z,Bangkok,The Mall Bangkapi,Bang Kapi,Clouds,overcast clouds,28.260000228881836,78,3.2799999713897705,0,2025,5,13,11
67,2025-05-13T11:45:04.541Z,45,2025-05-13T05:03:04.541Z,Bangkok,Tawanna Market,Bang Kapi,Clouds,overcast clouds,28.260000228881836,78,3.2799999713897705,0,2025,5,13,11
68,2025-05-13T11:45:05.189Z,45,2025-05-13T05:03:05.189Z,Bangkok,Big C Huamark,Watthana,Clouds,overcast clouds,28.260000228881836,78,3.2799999713897705,0,2025,5,13,11
69,2025-05-13T11:45:05.866Z,45,2025-05-13T05:03:05.866Z,Bangkok,Makro Ladprao,Wang Thonglang,Clouds,overcast clouds,28.209999084472656,77,3.109999895095825,0,2025,5,13,11
70,2025-05-13T11:45:06.328Z,45,2025-05-13T05:03:06.328Z,Bangkok,Siam Paragon,Pathum Wan,Clouds,overcast clouds,28.290000915527344,78,3.630000114440918,0,2025,5,13,11
71,2025-05-13T11:45:06.801Z,45,2025-05-13T05:03:06.801Z,Bangkok,ICONSIAM,Khlong San,Clouds,overcast clouds,28.31999969482422,78,3.9700000286102295,0,2025,5,13,11
72,2025-05-13T11:45:07.142Z,45,2025-05-13T05:03:07.142Z,Bangkok,HomePro Rama 9,Watthana,Clouds,overcast clouds,28.260000228881836,78,3.2799999713897705,0,2025,5,13,11
73,2025-05-13T11:45:07.630Z,45,2025-05-13T05:03:07.630Z,Bangkok,The Mall Ramkhamhaeng,Wang Thonglang,Clouds,overcast clouds,25,56,3.390000104904175,0,2025,5,13,11
74,2025-05-13T11:45:08.046Z,45,2025-05-13T05:03:08.046Z,Bangkok,Healthy Park,Bang Kapi,Clouds,overcast clouds,28.260000228881836,78,3.2799999713897705,0,2025,5,13,11
75,2025-05-13T11:00:01.049Z,0,2025-05-13T04:18:01.024Z,Bangkok,Satitram Alumni,Bang Kapi,Clouds,overcast clouds,28.31999969482422,58,2.609999895095825,0,2025,5,13,11
76,2025-05-13T11:00:01.522Z,0,2025-05-13T04:18:01.522Z,Bangkok,Ramkhamhaeng University,Bang Kapi,Clouds,overcast clouds,28.34000015258789,58,2.609999895095825,0,2025,5,13,11
77,2025-05-13T11:00:01.928Z,0,2025-05-13T04:18:01.928Z,Bangkok,Rajamangala National Stadium,Bang Kapi,Clouds,overcast clouds,28.34000015258789,58,2.609999895095825,0,2025,5,13,11
78,2025-05-13T11:00:02.426Z,0,2025-05-13T04:18:02.426Z,Bangkok,Ramkhamhaeng Hospital,Bang Kapi,Clouds,overcast clouds,28.34000015258789,58,2.609999895095825,0,2025,5,13,11
79,2025-05-13T11:00:03.264Z,0,2025-05-13T04:18:03.264Z,Bangkok,Hua Mak Police Station,Bang Kapi,Clouds,overcast clouds,28.31999969482422,58,2.609999895095825,0,2025,5,13,11
80,2025-05-13T11:00:03.625Z,0,2025-05-13T04:18:03.625Z,Bangkok,Bang Kapi District Office,Bang Kapi,Clouds,overcast clouds,28.31999969482422,58,2.7100000381469727,0,2025,5,13,11
81,2025-05-13T11:00:03.988Z,0,2025-05-13T04:18:03.988Z,Bangkok,The Mall Bangkapi,Bang Kapi,Clouds,overcast clouds,28.299999237060547,58,2.609999895095825,0,2025,5,13,11
82,2025-05-13T11:00:04.424Z,0,2025-05-13T04:18:04.424Z,Bangkok,Tawanna Market,Bang Kapi,Clouds,overcast clouds,28.299999237060547,58,2.609999895095825,0,2025,5,13,11
83,2025-05-13T11:00:04.906Z,0,2025-05-13T04:18:04.906Z,Bangkok,Big C Huamark,Suan Luang,Clouds,overcast clouds,28.34000015258789,58,2.609999895095825,0,2025,5,13,11
84,2025-05-13T11:00:05.268Z,0,2025-05-13T04:18:05.268Z,Bangkok,Makro Ladprao,Wang Thonglang,Clouds,overcast clouds,28.329999923706055,58,2.609999895095825,0,2025,5,13,11
85,2025-05-13T11:00:05.638Z,0,2025-05-13T04:18:05.638Z,Bangkok,Siam Paragon,Ratchathewi,Clouds,overcast clouds,28.31999969482422,58,2.369999885559082,0,2025,5,13,11
86,2025-05-13T11:00:05.946Z,0,2025-05-13T04:18:05.946Z,Bangkok,ICONSIAM,Khlong San,Clouds,overcast clouds,28.309999465942383,58,2.5,0,2025,5,13,11
87,2025-05-13T11:00:06.310Z,0,2025-05-13T04:18:06.310Z,Bangkok,HomePro Rama 9,Suan Luang,Clouds,overcast clouds,28.34000015258789,58,2.609999895095825,0,2025,5,13,11
88,2025-05-13T11:00:06.614Z,0,2025-05-13T04:18:06.614Z,Bangkok,The Mall Ramkhamhaeng,Wang Thonglang,Clouds,overcast clouds,28.31999969482422,58,2.5199999809265137,0,2025,5,13,11
89,2025-05-13T11:00:06.945Z,0,2025-05-13T04:18:06.945Z,Bangkok,Healthy Park,Bang Kapi,Clouds,overcast clouds,28.329999923706055,58,2.609999895095825,0,2025,5,13,11
90,2025-05-13T11:15:01.018Z,15,2025-05-13T04:33:01.001Z,Bangkok,Satitram Alumni,Bang Kapi,Clouds,overcast clouds,26.100000381469727,56,2.609999895095825,0,2025,5,13,11
91,2025-05-13T11:15:01.732Z,15,2025-05-13T04:33:01.732Z,Bangkok,Ramkhamhaeng University,Wang Thonglang,Clouds,overcast clouds,26.09000015258789,56,2.609999895095825,0,2025,5,13,11
92,2025-05-13T11:15:02.236Z,15,2025-05-13T04:33:02.236Z,Bangkok,Rajamangala National Stadium,Wang Thonglang,Clouds,overcast clouds,26.09000015258789,56,2.609999895095825,0,2025,5,13,11
93,2025-05-13T11:15:02.677Z,15,2025-05-13T04:33:02.677Z,Bangkok,Ramkhamhaeng Hospital,Bang Kapi,Clouds,overcast clouds,26.110000610351562,56,2.609999895095825,0,2025,5,13,11
94,2025-05-13T11:15:03.147Z,15,2025-05-13T04:33:03.147Z,Bangkok,Hua Mak Police Station,Bang Kapi,Clouds,overcast clouds,26.100000381469727,56,2.609999895095825,0,2025,5,13,11
95,2025-05-13T11:15:03.847Z,15,2025-05-13T04:33:03.847Z,Bangkok,Bang Kapi District Office,Bang Kapi,Clouds,overcast clouds,26.09000015258789,56,2.7100000381469727,0,2025,5,13,11
96,2025-05-13T11:15:04.540Z,15,2025-05-13T04:33:04.540Z,Bangkok,The Mall Bangkapi,Bang Kapi,Clouds,overcast clouds,26.079999923706055,56,2.609999895095825,0,2025,5,13,11
97,2025-05-13T11:15:05.027Z,15,2025-05-13T04:33:05.027Z,Bangkok,Tawanna Market,Bang Kapi,Clouds,overcast clouds,26.079999923706055,56,2.609999895095825,0,2025,5,13,11
98,2025-05-13T11:15:05.559Z,15,2025-05-13T04:33:05.559Z,Bangkok,Big C Huamark,Watthana,Clouds,overcast clouds,26.1200008392334,56,2.609999895095825,0,2025,5,13,11
99,2025-05-13T11:15:06.051Z,15,2025-05-13T04:33:06.051Z,Bangkok,Makro Ladprao,Wang Thonglang,Clouds,overcast clouds,26.110000610351562,56,2.609999895095825,0,2025,5,13,11
100,2025-05-13T11:15:06.616Z,15,2025-05-13T04:33:06.616Z,Bangkok,Siam Paragon,Ratchathewi,Rain,light rain,26.059999465942383,56,2.369999885559082,0.20000000298023224,2025,5,13,11
101,2025-05-13T11:15:07.177Z,15,2025-05-13T04:33:07.177Z,Bangkok,ICONSIAM,Khlong San,Rain,light rain,26.09000015258789,75,2.5,0.30000001192092896,2025,5,13,11
102,2025-05-13T11:15:07.644Z,15,2025-05-13T04:33:07.644Z,Bangkok,HomePro Rama 9,Watthana,Clouds,overcast clouds,26.1200008392334,56,2.609999895095825,0,2025,5,13,11
103,2025-05-13T11:15:08.757Z,15,2025-05-13T04:33:08.757Z,Bangkok,The Mall Ramkhamhaeng,Watthana,Clouds,overcast clouds,26.100000381469727,56,2.5199999809265137,0,2025,5,13,11
104,2025-05-13T11:15:09.614Z,15,2025-05-13T04:33:09.614Z,Bangkok,Healthy Park,Bang Kapi,Clouds,overcast clouds,26.110000610351562,56,2.609999895095825,0,2025,5,13,11
105,2025-05-13T12:00:00.095Z,0,2025-05-13T05:18:00.085Z,Bangkok,Satitram Alumni,Bang Kapi,Clouds,overcast clouds,25.56999969482422,77,3.4600000381469727,0,2025,5,13,12
106,2025-05-13T12:00:00.415Z,0,2025-05-13T05:18:00.415Z,Bangkok,Ramkhamhaeng University,Bang Kapi,Clouds,overcast clouds,26.649999618530273,63,3.4600000381469727,0,2025,5,13,12
107,2025-05-13T12:00:00.719Z,0,2025-05-13T05:18:00.719Z,Bangkok,Rajamangala National Stadium,Bang Kapi,Clouds,overcast clouds,26.649999618530273,63,3.4600000381469727,0,2025,5,13,12
108,2025-05-13T12:00:01.008Z,0,2025-05-13T05:18:01.008Z,Bangkok,Ramkhamhaeng Hospital,Bang Kapi,Clouds,overcast clouds,26.68000030517578,63,3.4600000381469727,0,2025,5,13,12
109,2025-05-13T12:00:01.315Z,0,2025-05-13T05:18:01.315Z,Bangkok,Hua Mak Police Station,Bang Kapi,Clouds,overcast clouds,25.56999969482422,77,3.4600000381469727,0,2025,5,13,12
110,2025-05-13T12:00:01.589Z,0,2025-05-13T05:18:01.589Z,Bangkok,Bang Kapi District Office,Bang Kapi,Clouds,overcast clouds,26.649999618530273,63,3.309999942779541,0,2025,5,13,12
111,2025-05-13T12:00:01.911Z,0,2025-05-13T05:18:01.911Z,Bangkok,The Mall Bangkapi,Bang Kapi,Clouds,overcast clouds,25.530000686645508,77,3.2799999713897705,0,2025,5,13,12
112,2025-05-13T12:00:02.184Z,0,2025-05-13T05:18:02.184Z,Bangkok,Tawanna Market,Bang Kapi,Clouds,overcast clouds,25.530000686645508,77,3.2799999713897705,0,2025,5,13,12
113,2025-05-13T12:00:02.552Z,0,2025-05-13T05:18:02.552Z,Bangkok,Big C Huamark,Watthana,Clouds,overcast clouds,25.559999465942383,77,3.4600000381469727,0,2025,5,13,12
114,2025-05-13T12:00:02.967Z,0,2025-05-13T05:18:02.967Z,Bangkok,Makro Ladprao,Wang Thonglang,Clouds,overcast clouds,26.670000076293945,63,3.299999952316284,0,2025,5,13,12
115,2025-05-13T12:00:03.258Z,0,2025-05-13T05:18:03.258Z,Bangkok,Siam Paragon,Pathum Wan,Clouds,overcast clouds,25.510000228881836,77,3.630000114440918,0,2025,5,13,12
116,2025-05-13T12:00:03.554Z,0,2025-05-13T05:18:03.554Z,Bangkok,ICONSIAM,Khlong San,Clouds,overcast clouds,26.649999618530273,63,3.8299999237060547,0,2025,5,13,12
117,2025-05-13T12:00:03.946Z,0,2025-05-13T05:18:03.946Z,Bangkok,HomePro Rama 9,Watthana,Clouds,overcast clouds,25.559999465942383,77,3.4600000381469727,0,2025,5,13,12
118,2025-05-13T12:00:04.274Z,0,2025-05-13T05:18:04.274Z,Bangkok,The Mall Ramkhamhaeng,Watthana,Clouds,overcast clouds,25.56999969482422,77,3.390000104904175,0,2025,5,13,12
119,2025-05-13T12:00:04.617Z,0,2025-05-13T05:18:04.617Z,Bangkok,Healthy Park,Bang Kapi,Clouds,overcast clouds,26.670000076293945,63,3.4600000381469727,0,2025,5,13,12
120,2025-05-13T12:15:01.700Z,15,2025-05-13T05:33:01.679Z,Bangkok,Satitram Alumni,Bang Kapi,Clouds,overcast clouds,28.329999923706055,44,3.4600000381469727,0,2025,5,13,12
121,2025-05-13T12:15:02.244Z,15,2025-05-13T05:33:02.244Z,Bangkok,Ramkhamhaeng University,Wang Thonglang,Clouds,overcast clouds,28.34000015258789,44,22.350000381469727,0,2025,5,13,12
122,2025-05-13T12:15:02.799Z,15,2025-05-13T05:33:02.799Z,Bangkok,Rajamangala National Stadium,Wang Thonglang,Clouds,overcast clouds,28.34000015258789,44,22.350000381469727,0,2025,5,13,12
123,2025-05-13T12:15:03.242Z,15,2025-05-13T05:33:03.242Z,Bangkok,Ramkhamhaeng Hospital,Bang Kapi,Clouds,overcast clouds,28.34000015258789,44,3.4600000381469727,0,2025,5,13,12
124,2025-05-13T12:15:03.852Z,15,2025-05-13T05:33:03.852Z,Bangkok,Hua Mak Police Station,Bang Kapi,Clouds,overcast clouds,28.329999923706055,44,3.4600000381469727,0,2025,5,13,12
125,2025-05-13T12:15:04.434Z,15,2025-05-13T05:33:04.434Z,Bangkok,Bang Kapi District Office,Bang Kapi,Clouds,overcast clouds,28.31999969482422,44,22.350000381469727,0,2025,5,13,12
126,2025-05-13T12:15:04.876Z,15,2025-05-13T05:33:04.876Z,Bangkok,The Mall Bangkapi,Bang Kapi,Clouds,overcast clouds,28.329999923706055,44,22.350000381469727,0,2025,5,13,12
127,2025-05-13T12:15:05.409Z,15,2025-05-13T05:33:05.409Z,Bangkok,Tawanna Market,Bang Kapi,Clouds,overcast clouds,28.329999923706055,44,22.350000381469727,0,2025,5,13,12
128,2025-05-13T12:15:05.922Z,15,2025-05-13T05:33:05.922Z,Bangkok,Big C Huamark,Suan Luang,Clouds,overcast clouds,28.350000381469727,44,3.4600000381469727,0,2025,5,13,12
129,2025-05-13T12:15:06.263Z,15,2025-05-13T05:33:06.263Z,Bangkok,Makro Ladprao,Wang Thonglang,Clouds,overcast clouds,28.34000015258789,44,22.350000381469727,0,2025,5,13,12
130,2025-05-13T12:15:06.630Z,15,2025-05-13T05:33:06.630Z,Bangkok,Siam Paragon,Pathum Wan,Clouds,overcast clouds,28.299999237060547,44,3.7200000286102295,0,2025,5,13,12
131,2025-05-13T12:15:06.974Z,15,2025-05-13T05:33:06.974Z,Bangkok,ICONSIAM,Khlong San,Clouds,overcast clouds,28.31999969482422,44,3.8299999237060547,0,2025,5,13,12
132,2025-05-13T12:15:07.326Z,15,2025-05-13T05:33:07.326Z,Bangkok,HomePro Rama 9,Suan Luang,Clouds,overcast clouds,28.350000381469727,44,3.4600000381469727,0,2025,5,13,12
133,2025-05-13T12:15:07.819Z,15,2025-05-13T05:33:07.819Z,Bangkok,The Mall Ramkhamhaeng,Watthana,Clouds,overcast clouds,28.34000015258789,44,3.5799999237060547,0,2025,5,13,12
134,2025-05-13T12:15:08.306Z,15,2025-05-13T05:33:08.306Z,Bangkok,Healthy Park,Bang Kapi,Clouds,overcast clouds,28.34000015258789,44,22.350000381469727,0,2025,5,13,12
